汉语,英语,概率
大受,down,0.1152531943407445
受害,in,0.11524190073373877
已完,yours,0.11524001715628998
额度,yours,0.11524001715628998
即用,yours,0.11524001715628998
开学,school,0.11523964510818868
衰老,up,0.11522953692024211
照会,initial,0.11520732670632972
有理,rational,0.11520193548544275
神经质,nervousness,0.11518612552807486
令人费解,manner,0.11517256300787698
理出,amongst,0.11517001795535439
精神病院,away,0.11516420696451568
浮泛,floated,0.11516134481973217
马蜂窝,raised,0.11515653956903754
尚须,looks,0.11515179308180744
徒有其表,looks,0.11515179308180744
这山望着那山高,grass,0.11514685244405547
这个情况,incredulous,0.1151271425244774
务工,porters,0.11512309146209958
窄得,pent,0.11510301437998058
尽到,part,0.11509096179001153
脱口而出,say,0.1150827443755099
打岔,interrupt,0.1150816626020259
填字,marvelous,0.1150760360059281
昏倒,floor,0.11504838173130477
完全符合,fits,0.1150431395008102
公交,routes,0.115038976096733
怒气冲冲,angrily,0.11502896071355986
嫁了,marry,0.11502430524427375
滞碍,may,0.11501420138421299
无不可,may,0.11501420138421299
之书,may,0.11501420138421299
百病,may,0.11501420138421299
冒牌货,sailing,0.11500830227880801
不擅,navigator,0.11500601763227454
信教,variance,0.11499833978281183
暗含,effect,0.11499819239137184
进度,their,0.11499724821197464
抽刀,glittered,0.11499722602560435
挥砍,glittered,0.11499722602560435
开成,benefit,0.11499022142181287
含糊其词,quit,0.11497950240792788
录音磁带,jackets,0.11497364408572194
身心,disability,0.11497226157887926
求全,aim,0.11496330392616605
亦即,ball,0.11496027595496837
绊脚石,ball,0.11496027595496837
面红耳赤,red,0.11495735136392701
作价,urging,0.11494509617112225
再补,urging,0.11494509617112225
脚踏实地,feet,0.1149335877837125
排他,adherence,0.11491747249962506
陈腔滥调,cliche,0.11488802632907787
删,and,0.11488533464148773
计算,calculation,0.11487938854649402
吃喝玩乐,beer,0.11487492029547791
十二岁,two,0.11485546274153327
各不相同,varied,0.11485375256490475
顾得上,had,0.11483816245446755
佬,lloyd,0.11483649530566357
国际和平,powers,0.11483364340282778
某只,draw,0.11482041041338795
拖长,draw,0.11482041041338795
凡由,unimportant,0.11481993846569973
即可,for,0.11481617671010504
石器时代,ranging,0.11480462463940201
檀香木,ranging,0.11480462463940201
对像,flip,0.11479865451538679
小青年,youths,0.11479286305585593
惹起,youths,0.11479286305585593
唱出,sang,0.11478490970149896
没意思,it,0.1147821015742695
一览,projection,0.11477290804746541
投影图,projection,0.11477290804746541
石板,uprooted,0.11477087306482507
张先,chosen,0.11476993905177857
同花顺,chosen,0.11476993905177857
印染,dyed,0.1147623146363509
滚圈,dyed,0.1147623146363509
熏得,irritated,0.11474163414205114
高超,she,0.11471806283710966
三类,types,0.11470804578906162
指令系统,types,0.11470804578906162
全面,an,0.11469241078857732
耽,up,0.1146810330573855
一条龙,nymphs,0.11467636457515318
金苹果,nymphs,0.11467636457515318
隐退,retire,0.11467349436224389
宏观,workings,0.11466961494825267
狂妄自大,s,0.11465936168001419
同日,confused,0.11465406553534589
养,a,0.11464764181138039
筹,mercedes,0.11462255258826795
自已,be,0.11460908676043173
袖手旁观,on,0.1146078747482629
议,parliament,0.11460196740304615
参透,consider,0.1145918592481719
尝点,smaller,0.11458061125415987
连合,eyelids,0.11458049048767423
这还,answers,0.11458011965047246
依附,did,0.11455057121893689
瞪得,popped,0.11452890635750998
劝谏,our,0.11452435038277607
严格教育,bringing,0.11451993514764963
悠闲地,at,0.11451735243811866
弱小,gain,0.114509259061178
麦杆,macaroni,0.11450920408180652
补了,made,0.11450605052297509
铺好,prepared,0.1144870397646175
鲁道夫,opera,0.11448674627033426
开花,or,0.11448077885420775
胜负,pollsters,0.11446488326428453
光下,poor,0.11446321747026457
大马路,proceed,0.11445685560551522
射流技术,pressures,0.11445196040253176
流体动力,pressures,0.11445196040253176
运出,evidently,0.11443371540400914
为由,grounds,0.11442436464314808
如意,remembered,0.11440736871742281
阿飞,hooligan,0.11440627046672082
胫,shank,0.11439936321497123
缚,strawberries,0.11439603183831995
杂役,handyman,0.1143836177806648
涂上一层,and,0.1143510210775666
益高,tend,0.11433349817150787
不光彩,up,0.11432715140223366
轰隆隆,blinding,0.11432678553176946
珂,practicality,0.11432239674731591
发展史,technicolor,0.11431659697438712
几千个,identical,0.11429953634536585
猎马,jumper,0.11429355122135396
驯养,jumper,0.11429355122135396
抹去,still,0.11428751320995315
在要,going,0.11428340280438688
提薪,rise,0.1142780618580152
无动于衷,stand,0.11424956313410473
想像得到,imagine,0.11423929640160223
勘察,exploration,0.11421634379852252
补贴,qualify,0.114212491363803
纪,beaten,0.11420027451127936
很直,direct,0.11420009472485104
谈不上,less,0.11419997598401797
再租,obtaining,0.11419642478392363
广告单,distributing,0.11419506682156295
瓦格纳,says,0.11419357487475877
汇集,flowing,0.11418925048669398
皱缩,shrinkage,0.11418740696893168
四百,a,0.11418166355231815
阻挠,resisting,0.11418087855955975
挤车,free,0.11416578794390536
数日,latest,0.11416245499485965
达成协议,term,0.11413440302389781
没完,off,0.11411619860681264
幸存,survives,0.11411596218604084
入座,usher,0.11409721269333024
肩负,sermons,0.11406599798746024
跑腿的,involves,0.11405801943159674
周旋,moves,0.11404654476645486
毫无诚意,imposed,0.11404155286680019
percolator,boils,0.11403952600768635
宣判有罪,convicted,0.11403620232766656
三言两语,toiling,0.11403495795043882
勾画,toiling,0.11403495795043882
歇斯底里,nerves,0.11402637623577969
金鸡,bodied,0.11401673846065569
大足,bodied,0.11401673846065569
公告牌,lads,0.1140098952921012
商业软件,lads,0.1140098952921012
储存,stored,0.11400982008098459
刊物,aunt,0.11400649792802495
极好,grand,0.11400307112940339
幼稚,naive,0.11400205609732372
太好,it,0.11399363424314989
涨,in,0.1139924472535142
北欧,europe,0.11397416504997072
吸得,bow,0.11396733393935544
多与,profited,0.11396463493399887
同类题材,profited,0.11396463493399887
得益,profited,0.11396463493399887
非浅,profited,0.11396463493399887
严,and,0.11393824639157858
画册,babyish,0.11393310931918421
太浅,babyish,0.11393310931918421
火腿蛋,you,0.11392967643067427
列入,of,0.11392946135552777
设立,up,0.11392170334271043
就说,and,0.11391671888951926
雷阵雨,thunder,0.11390456036487301
杂费,ernie,0.11389993291555088
十万元,fernandez,0.11389917883202533
跌下来,when,0.11389161262621297
起源于,originating,0.11388127061621246
最理想,ideal,0.11387057084485726
办得,wasn,0.11386690060573391
新任务,buttoned,0.1138646328173988
哒,his,0.11385263328138559
它又,it,0.11383845817805628
整洁,and,0.11382148731901501
做准备,preparing,0.11381809983119251
林木,fortresses,0.11381630924896502
强韧,durable,0.11379149419266515
起到,acts,0.11378936659234352
装甲车,armoured,0.1137870066130168
阔气,ate,0.11375809836335708
利落,settled,0.11372928917988467
上弹,cigarette,0.11372009541930805
靠不住,can,0.11368458156946479
化妆室,dressing,0.11368381086404439
经不起,an,0.11365125558172963
领先地位,leading,0.11365080708996649
地学,and,0.11364163114651847
停驶,running,0.11364023168213243
光照,light,0.11359953115838681
涨了,have,0.11358560824050573
好使,better,0.11357692318547097
扪心自问,search,0.11356508974906826
蕊,working,0.11354262298038453
牙钻,drill,0.11354262298038453
创立,of,0.11354254437041689
等值,identical,0.11349739780952439
先喝,have,0.11349283194120352
外存,auxiliary,0.11349074781506761
科学性,acquisition,0.11346614981144074
教育性,acquisition,0.11346614981144074
潘多拉,pandora,0.11346552180604684
包藏,which,0.11346161849948687
以利,prophet,0.11345332792503011
预言家,prophet,0.1134533279250301
选为,prophet,0.1134533279250301
诚恳,heart,0.11344601200894662
发颤,faltering,0.11344007459734645
曜,banded,0.11343830600075648
摔碎,banded,0.11343830600075648
优越性,advantages,0.11343802618360455
低落,out,0.11343178029037788
付诸东流,naught,0.1134266730092119
大当,hatter,0.11341898409775131
白桦,lovingly,0.1134069183832468
居然,that,0.11340436025201513
费了,to,0.1133856475403953
种菜,dishes,0.11338487659705937
就有,be,0.11337322415370561
二度,seconds,0.11334571749000599
挂车,housekeeping,0.1133393602723622
拖挂,housekeeping,0.1133393602723622
消闲,housekeeping,0.1133393602723622
无机盐,compounds,0.11333636944837748
有机酸,compounds,0.11333636944837748
推进器,ideal,0.11331764934156813
橘子,tangerine,0.11331413737784285
已到,had,0.11329056983737797
优越,advantage,0.11328039164124973
最能,breadth,0.11327534811790398
迟缓,sluggish,0.11327178316988731
MaryHolmes,mary,0.11325444993513281
洲,allstate,0.1132516574148326
松些,play,0.11325112412230032
娱乐性,trouper,0.11324572879591785
背得,pat,0.1132313839936623
调到,transferred,0.11322651939422827
撅,lover,0.1132238627070275
南瓜,lantern,0.1132217147853702
万圣节,lantern,0.1132217147853702
缓冲国,buffer,0.11320488721823194
赶时髦,follow,0.11320277252974843
大赚,quick,0.11319611217375238
说完,off,0.11319169529756734
误,for,0.1131842850789968
嗾,setting,0.11315581617358707
放狗,setting,0.11315581617358707
牛鼻子,setting,0.11315581617358707
大党,parties,0.11315125404244056
诺曼底,regularly,0.11313259349322669
母盘,areas,0.11312502261301413
激光束,areas,0.11312502261301413
pit,areas,0.11312502261301413
映衬,huge,0.11311423499798533
存到,till,0.11310475036659619
位列,consul,0.11310398836848021
少一点,spending,0.11309285364518021
太近,escaping,0.11306616490172236
不完善,performance,0.11305900187903908
祭祀,altar,0.11305539817100271
能耐,bully,0.11304651126471456
自我表现,depicting,0.11303799842236725
越洋,trans,0.11303177342556033
挑毛病,fault,0.11301847816557237
打成一片,goes,0.11300913629633665
已因,preempted,0.113008757130001
优缺点,disadvantages,0.11300735729074506
哮喘病,picking,0.11300193429221478
最近几天,fully,0.11300060757679711
紧俏商品,rare,0.11299841673594081
肯出,rare,0.11299841673594081
将到,ll,0.11299723756006275
本国的,country,0.11299644904291097
翠绿,flourishing,0.11299200089835264
稻秧,flourishing,0.11299200089835264
Mic,mic,0.11297386836639689
插孔,mic,0.11297386836639689
集装箱船,are,0.11296421692911678
推陈出新,are,0.11296421692911678
边境地区,border,0.11294351669963437
裂,cracked,0.1129434155156304
77,year,0.11294084197706039
南韩,year,0.11294084197706039
本年,year,0.11294084197706039
受辱,writhed,0.11293946152205243
损益,profit,0.11293058406665593
帐目表,profit,0.11293058406665593
明子,profit,0.11293058406665593
光学系统,relation,0.11291721417866264
石碑,stone,0.11291674345171963
此行,screw,0.1129157377295052
选上,rug,0.11290384437419702
共同利益,subordinated,0.11289077056964965
椐,domesticity,0.1128842867435262
斯文,gentility,0.11288102289915694
沉湎,forward,0.11286150080661293
发慌,real,0.11284589716255698
按动,swept,0.1128269601775603
急的,is,0.1128233274060864
迷惑,perplexity,0.11280529034268336
放荡不羁,bohemian,0.11280320953920278
先辈,descended,0.112794442140306
断然,story,0.11279267600743223
只限,confined,0.11278817574089563
千军,overcome,0.1127836346862634
尼赫鲁,overcome,0.1127836346862634
制胜,victor,0.11278363193359138
闪动,blinking,0.11277800699286669
词源,historical,0.11276436839875167
skirt,historical,0.11276436839875167
shirt,historical,0.11276436839875167
内院,patio,0.11276401330497238
紧邻,patio,0.11276401330497238
活动场所,patio,0.11276401330497238
举着,newer,0.11274892617725213
一味,else,0.1127471297036342
只说不做,hypocrites,0.11274459664756116
穿旧,high,0.1127372903948451
凑,his,0.11273256350624483
脱售,hanging,0.11272290138835217
赚头,hanging,0.11272290138835217
同构,structure,0.11271701013982505
在结构上,structure,0.11271701013982505
五千,pieces,0.11271150564157535
自得其乐,capacity,0.11269628648062768
点烟,cigarette,0.11269014398265635
领唱,vocalists,0.11266592801957054
如出一辙,mondale,0.11265850462127273
回忆说,was,0.11265549692286861
所获,is,0.11264834056373178
立志,designs,0.11263971242958094
暴发户,class,0.1126329060040871
克服困难,hack,0.11261273861864267
拉动,fuel,0.1126119951230886
删去,expurgated,0.11260090148676016
管它,shouldn,0.11258497448264379
粉末状,pulverized,0.11257145670359749
无可置疑,beyond,0.11256510342866338
不将,there,0.1125443932019472
妇孺,there,0.1125443932019472
颁布,has,0.11253628240655193
确实在,traced,0.112528625144985
于是乎,one,0.11250241475357384
免罚,an,0.11247318438541688
判案,an,0.11247318438541688
研讨会,seminar,0.11245474800125602
托辞,impervious,0.11245383701164038
屋来,in,0.11244979427039664
这一下,cracking,0.11244479870685523
烟枪,consists,0.11243732573423093
怎么干,they,0.1124341083258399
很显然,apparently,0.11243275415125349
别无他物,amounted,0.11242150635160612
作崇,sort,0.11240552088071645
心胸狭窄,mean,0.11240508622119937
说不出,speak,0.11240449951357395
获救,meet,0.11239876835451164
择友,acquaints,0.11237725829074548
失灵,out,0.11237170137966057
的当,tumble,0.11234228045566431
高年级,class,0.11232778375413613
受骗,screwed,0.11230536388267565
肥的,fertile,0.11229635289376777
当上,always,0.11229187155424365
修理站,racecourse,0.1122894638393674
顺序的,hitter,0.11228773593296769
人体模型,partial,0.11225997956402284
算法,gate,0.11225846765971156
ORelement,gate,0.11225846765971156
事实证明,for,0.11225843893324694
参院,total,0.11225630773972509
免费邮件,total,0.11225630773972509
参众两院,total,0.11225630773972509
435,total,0.11225630773972509
搔痒,itching,0.11225236429784846
疱疹,groups,0.11225236429784842
在窗,furniture,0.11224872944596105
患感冒,cold,0.11224853917173477
前发,just,0.11221810672775238
查完,relieved,0.11221385934149693
瘦弱,puny,0.11220634852396726
少得,tall,0.11220272519721752
片中,album,0.11219937522954951
伸缩,telescopic,0.11218035330098843
可有可无,discretionary,0.11217555193420131
窄小,dwarfed,0.11212465421563932
一捆捆,dwarfed,0.11212465421563932
饥寒,both,0.11212025164074953
双双,both,0.11212025164074953
跳出,pounding,0.1121186555331119
慰藉,swung,0.11211522238308415
仍要,remains,0.11210715112790044
疲惫不堪,on,0.11210077539974028
扎在,pensioner,0.11209207147101573
干等,pensioner,0.11209207147101573
有志者,willing,0.11208653749587202
归途,hope,0.1120776639987723
骄傲自大,self,0.11207452297323976
考得,do,0.11207381327277986
哗啦啦,scuttled,0.11206825533613628
产生误解,qualify,0.11205844167783703
预,in,0.11204420038461162
伸屈,tendon,0.11203732600268997
冷遇,cloud,0.11203563506936066
据悉,sources,0.1120187636554817
消息来源,sources,0.1120187636554817
生硬,a,0.1120174742420943
解救出来,from,0.11200785786009804
小部分,received,0.11200320270750384
不提,mouthed,0.11198437565914945
拉得,slouched,0.11198382390349823
机械系统,jackhammer,0.11197205894328742
手持式,jackhammer,0.11197205894328742
凿岩机,jackhammer,0.11197205894328742
动力源,jackhammer,0.11197205894328742
规避,hedging,0.111971650801681
近代,modem,0.11196168484513498
恶,evil,0.11195720236177877
扫黄,literature,0.11194474652341985
查禁,literature,0.11194474652341985
坦白,being,0.11194128148803076
雷恩,trace,0.11193212820019473
沉床,brush,0.11191363950889399
密织,brush,0.11191363950889399
护堤,brush,0.11191363950889398
电击,touching,0.11190403298311691
一己,apt,0.11189499863499504
篡夺,apt,0.11189499863499504
大权,apt,0.11189499863499504
闲着没事,loose,0.1118910225918088
行列,parade,0.11188874341409416
冷酷,unsympathetic,0.1118808917261438
闭上眼睛,can,0.11186923484667913
毛线衣,can,0.11186923484667913
缠在,in,0.11185555495551414
年半,treading,0.11185252692803944
抽空,spent,0.11183921949840947
生活习惯,living,0.11183826277945089
跃马,light,0.11183624396736479
脱不了,by,0.11182779106180575
挑了,chosen,0.11182421593831907
荡来荡去,hold,0.11181693023196446
几代,generations,0.11181296798751393
不行了,all,0.111809823317973
弹子,shooter,0.11180093202528682
松开,lose,0.11178900654750976
实地调查,seminars,0.11178007615146149
再者,again,0.11175001971103123
铺子,difference,0.11174350299345435
比不上,can,0.1117336026717635
返航,back,0.11173189758331421
一具,foul,0.11172343805767732
翁,of,0.11172176557710173
而论,are,0.11171914155989125
每吨,easier,0.11170131533559842
抚摸,pet,0.11169889714830418
恩惠,benefits,0.11169476963155042
吉斯,sir,0.11169045725161013
缠夹不清,sir,0.11169045725161013
举止言谈,are,0.11168913133071168
进步人士,actively,0.11165929816711741
积极支持,actively,0.11165929816711741
政论,actively,0.11165929816711741
不畏惧,administers,0.11164872338397726
门下,wedge,0.11164646973847438
门板,inserted,0.11164646973847436
贪图安逸,mustn,0.1116464614576906
领悟到,gradual,0.11164444121978799
缺点,is,0.11164418131461908
刚铺,walked,0.1116432421756136
地坪,walked,0.1116432421756136
平价,maintained,0.11163038033700258
惊叹号,exclamation,0.1116248352736123
涂掉,exclamation,0.1116248352736123
不一样,different,0.11162301863227458
多处,visits,0.11162244274282757
月月,horizon,0.11160760101718678
渺无踪影,horizon,0.11160760101718678
变差,being,0.1115975834137556
数据测试,being,0.1115975834137556
仿制,by,0.11159534758141562
节目单,programme,0.11158975387434211
撞开,burst,0.1115806792680154
效,suburbs,0.11156856300088223
易事,easy,0.11153237671485483
送话器,conveyed,0.11152443181072305
接收者,conveyed,0.11152443181072305
真棒,bad,0.11150349498278703
超额利润,corporate,0.11149019664237916
巨头,corporate,0.11149019664237916
骇人听闻,bombshell,0.11147572105324974
括弧,pair,0.11145452589725603
托住,pair,0.11145452589725603
都谈,speak,0.11144749942176219
伺机而动,trades,0.11143375549860846
电话费,bill,0.11143372009190874
身体状况,condition,0.11143130825578242
相配,match,0.11142306238125378
表演场,pitch,0.11142237358692271
涌去,pitch,0.11142237358692271
行将,which,0.11141796429108454
选拔赛,trial,0.11141011885258023
衣衫不整,untidy,0.11139434120286984
看轻,cat,0.11139257875502617
完好,repair,0.11139169926226819
做做,pose,0.11139039355362733
面子,down,0.11138364670734177
切要,everything,0.11137587801246214
不改,mind,0.11135944137536015
横死,base,0.111345241414442
严重事故,base,0.111345241414442
发挥,play,0.11134319263878198
昏,out,0.11133664638157403
其实是,loose,0.1113342376290466
可得,out,0.11133348391158772
平心静气,quiet,0.11133146526027943
仁慈地,justly,0.11132100168339669
大气现象,atmospheric,0.11131879610330102
如云,atmospheric,0.11131879610330102
真象,crock,0.11131768910715527
老朽,crock,0.11131768910715527
预防性,preparatory,0.11130763441587524
一般而言,are,0.11130367033607749
电表,are,0.11130367033607749
控制自己,onto,0.11129050313484948
凉菜,cold,0.11127690680644577
糖醋鱼,cold,0.11127690680644577
演剧,dramatics,0.11127362155127986
恰恰相反,trojan,0.111266090067317
精辟,pathways,0.11126044281846018
杆子,pole,0.11125122859903884
生孩子,which,0.11124337952041914
刮去,scraped,0.1112302112696464
遥,uncomfortably,0.11121860052774281
镶,glassed,0.11121748875813116
贪杯,drunk,0.11121618390471467
昌,prime,0.1112026705334823
抵抗运动,prime,0.1112026705334823
不相同,dissimilar,0.11119549955569613
逃出,snoot,0.11118757204164068
穿坏,occasions,0.11118382120070704
繁琐,exacting,0.11118239927252153
胞胎,fame,0.11116440990426979
鹦鹉学舌,already,0.11115372350243642
低到,upset,0.11114735786366972
过热,superheated,0.11113831954569345
镇中,tenure,0.11113448843144204
蒙混,applied,0.11111842270469023
斗志,lifting,0.1111127904525116
母系社会,burial,0.11111242972993055
无论怎样,teach,0.11111183268817716
备课,teach,0.11111183268817716
忧伤,sad,0.11109796038360563
走完,easily,0.11109732811880087
秘密文件,kidnappers,0.11108694834274516
游逛,parade,0.11105657070191834
口中,it,0.11105605102490276
珍藏本,collections,0.11103637864361521
重金属,precious,0.11103427741327283
局限,boxed,0.11103062538683484
印度教,by,0.1110223888443636
亚的斯亚贝巴,addis,0.11100499195741707
武器装备,destroyer,0.11099803554578515
小口径,destroyer,0.11099803554578515
鱼雷发射管,destroyer,0.11099803554578515
自理能力,touchy,0.11098240925653846
正中,plain,0.11097056228496543
极广,plain,0.11097056228496543
本是,was,0.1109498860244457
福建,formosa,0.11094939167114268
台湾海峡,formosa,0.11094939167114268
渔业,formosa,0.11094939167114268
130,formosa,0.11094939167114268
祝酒辞,salutation,0.11094718184467432
敬辞,salutation,0.11094718184467432
祝颂,salutation,0.11094718184467432
正整数,expected,0.110939232809651
期望值,expected,0.110939232809651
女经理,manageress,0.11093375329948188
半截入土,entombed,0.11091993001468778
茶饭,entombed,0.11091993001468778
紧握,squeezed,0.11090300137611774
阑珊,shadowy,0.11089668407472134
之岛,shadowy,0.11089668407472134
兄妹,brother,0.11088547241154993
认定,be,0.11087743461674174
不消说,saying,0.11086769472297581
出航,voyage,0.1108516012305045
该再,complete,0.11085085984146581
大杯,for,0.1108493349087681
异,aliens,0.1108394105588019
剥,retain,0.11083824900814623
庆幸,happily,0.11083193120110806
划得来,pays,0.11082417882620528
鼓吹者,vehemently,0.11081967148241391
致,feral,0.11081424967533555
吃亏,will,0.11079795513418873
勒令,over,0.11077908995844583
那批,piled,0.1107307919315213
弄清楚,out,0.1107088940096399
塑料布,plastic,0.11070379572156173
铺盖,plastic,0.11070379572156173
慷慨激昂,humility,0.11069619215073863
补足,fill,0.11067603672188865
名额,fill,0.11067603672188865
单方面,sided,0.11067245053993618
造出来,formed,0.11067208478546454
乡下佬,yokels,0.11066263113854363
各处,everywhere,0.11066202312378584
御,fed,0.11065606465113173
萤火虫,as,0.11064313185418975
轻喜剧,frothy,0.11063955464519523
小公,small,0.1106349219766508
排挤掉,small,0.1106349219766508
与格,the,0.11062631222552215
过得去,is,0.11061309727997258
常回,recall,0.11059604989241403
弯弯的,tortuous,0.11058821995055698
机械故障,guaranteed,0.11056039595224487
买车,car,0.11054059570944713
沮丧,spirits,0.11053312518432817
未成熟,young,0.11050785162179602
漫画,representations,0.11048015372347195
众人皆知,avoid,0.1104626008707673
退避三舍,avoid,0.1104626008707673
有惊无险,might,0.11046092686981719
优柔寡断,indecision,0.11045728648830706
凭感觉,pants,0.11041194513968067
虐,stiffened,0.11039158234991403
领会,what,0.11036257966889794
敲击,that,0.11035728838014021
还能在,stock,0.11034772135022343
某家,stock,0.11034772135022343
削短,explain,0.11034054413912449
久已,cast,0.11033288493869688
陀,pear,0.11032849064705148
林琴,pear,0.11032849064705148
梨形,pear,0.11032849064705148
傻话,fundamentally,0.1103210072971495
定当,whenever,0.11030062447823183
安顿,oneself,0.11028705379127261
看样子,is,0.11028611567288997
顾及,total,0.11028586218880111
有所,in,0.11026794182753093
极小的,smallest,0.11026139374434439
擒获,rank,0.11026062081655362
依稀,dim,0.11024752285435953
明朗,lighter,0.11024649554940699
鞋底,projections,0.11021896552702933
常来,oftener,0.11021663366439285
并不认为,point,0.11021324349279246
不小心,knocked,0.11021285136233647
样板,strive,0.11016385192851105
良师益友,strive,0.11016385192851105
地标,set,0.11015556957304402
组织相容性,immunological,0.11015271733437937
耐受,immunological,0.11015271733437937
避而不答,avoided,0.11015175394250827
概述,broad,0.11014958531611671
商誉,figured,0.11014038297929597
思想解放,preaches,0.11013477675512837
解了,around,0.11013438225829535
哀悼者,synagogue,0.11012166775022965
祈祷文,synagogue,0.11012166775022963
遵照,accordance,0.11012142150779346
满心,undertook,0.11011351514999809
气到,broke,0.11010816775289328
打官司,law,0.110090023900631
工作服,by,0.11008790849005302
就再,ease,0.1100759375625098
小伙,curly,0.11006368180644273
捕捞,catches,0.11006287778057045
手感,besides,0.11006071883197843
形像,magnified,0.11005970573500541
数过,upon,0.11005854353099674
类此,upon,0.11005854353099674
既想,represents,0.11004256088266244
IBM,on,0.11003942570164109
辞藻,topdressing,0.11002709674190478
真珠,nacre,0.1100213879780184
编定,forth,0.110014649991938
1506,cofounder,0.11001274423427201
1552,cofounder,0.11001274423427201
耀,cofounder,0.11001274423427201
锡兰,cofounder,0.11001274423427201
立传,cofounder,0.11001274423427201
伟晶岩,rich,0.11000762160118589
富含,rich,0.11000762160118589
钨,rich,0.11000762160118589
钽,rich,0.11000762160118589
稀有元素,rich,0.11000762160118589
爱得,puppy,0.10999346617035591
信誉,references,0.1099861989643526
社会保险,clothier,0.10998540635176737
代表会议,acknowledges,0.10998435135674196
毛瑟枪,upon,0.10997465754707346
极微,important,0.10997403890411568
言重,important,0.10997403890411568
九鼎,important,0.10997403890411568
卓然,stands,0.10996901158624882
自成一家,stands,0.10996901158624882
视觉污染,placemen,0.10996657574229725
下坡,downhill,0.10996256559448725
市场经济,increased,0.10993422370557175
斤斤计较,micrograms,0.10993350140711662
新手,new,0.10992913005931809
倒台,issues,0.10990730223474265
吃苦,gaff,0.1099026315960207
衣箱,case,0.10989655642175329
不得已,last,0.10988653675312217
倡导,propagation,0.10988399567848903
一举两得,birds,0.10985319929763776
擅,records,0.10983884870652867
家丑,makes,0.10983558039294151
外扬,makes,0.10983558039294151
枯,withered,0.10982921832463544
更是这样,value,0.1098178585468385
敬重,proper,0.10980103269645436
肺气肿,pulmonary,0.10978040710501977
呼吸系统,pulmonary,0.10978040710501977
清扫,it,0.1097708171547279
水生动物,steamed,0.10974901815010647
卖者,carnival,0.10974866822293623
零工,odd,0.10971605702973955
1883,street,0.10970016804513112
礼,person,0.10969263810099214
贪小失大,indeed,0.10967599149691809
重任,thrive,0.10966168033912375
闹着玩,lark,0.10965693217328905
炼丹术,asserted,0.10965208822899175
文本文件,plain,0.10964078863224183
Java,plain,0.10964078863224183
CGI,plain,0.10964078863224183
集结,appearance,0.10961805105649189
实说,due,0.10960147054819613
苦差事,furrow,0.10959946793344498
撕开,out,0.10958975398032399
咀,infused,0.10957500148207168
压根儿,m,0.10956564883303718
骂的,get,0.10953536122629455
吞服,adverse,0.10953305237333678
擦了,scrubbing,0.10949578984792657
土块,hitched,0.10948012417652402
耕出,hitched,0.10948012417652402
五万,on,0.10947931926009612
理当,world,0.10946117607789291
饱食终日,world,0.10946117607789291
运营,is,0.10945831503674862
出血,wee,0.1094533996499888
啦,be,0.10944805831279115
坚,or,0.10943900484908595
烦躁,vexed,0.10940130045630755
究竟,earth,0.10939490632058921
莽,very,0.10939062965925594
老想,struggled,0.10938730607882972
照着,hits,0.10938420051175662
上映,playing,0.10937452111974093
废铁,scrap,0.10936498321728601
辩,cannot,0.1093631860717643
学步,toddled,0.10935877804580789
即插即用,multithreading,0.10931044700882978
那样一来,blast,0.1093079910411059
庄,solemn,0.10929765726088762
纳赛尔,president,0.1092782524008671
三长两短,knowledge,0.10926296295033346
滥施,mutinied,0.10925186418855895
群起,mutinied,0.10925186418855895
呼,with,0.10924870601172083
肚子痛,bud,0.10923948494572726
大呼小叫,bud,0.10923948494572726
完蛋,crabs,0.10923759998739131
碰,off,0.10922938720706733
相当大,to,0.10919600656348336
冷落,got,0.10918426249477856
心部,bluff,0.10918048564295665
219,bluff,0.10918048564295665
531,bluff,0.10918048564295665
到底是,did,0.10917206038405078
起不来,anyhow,0.10916860459062448
反作用力,acting,0.10916340271997825
回心转意,round,0.10914327142261761
勘,precautions,0.10913929565831551
茵,moraine,0.10912868740970749
专科学校,moraine,0.10912868740970749
全都有,paraphernalia,0.10912736092087962
天真无邪,innocent,0.10911485567244107
寝食不安,awkward,0.10911033162253293
坐卧不宁,awkward,0.10911033162253293
粘在,together,0.1090917044489161
扮演,of,0.10908018076996001
艰,job,0.10906840213668909
春菊,an,0.10906551312356985
花序,an,0.10906551312356985
花茶,an,0.10906551312356985
打上,good,0.1090632497976456
成见,prejudices,0.10906109321025781
据理力争,striving,0.10905900532672866
发牢骚,about,0.10905819095445397
文职人员,civil,0.10905301113832036
特洛伊木马,civil,0.10905301113832036
坏处,harm,0.1090527313208332
辨别出来,thatch,0.10905148329298907
泰然自若,natural,0.10904134863426126
太奇,strange,0.10902886426546862
围棋,vertical,0.10897981519027986
横竖,vertical,0.10897981519027986
皆有,vertical,0.10897981519027986
守护人,duty,0.10897504040143685
抽光,large,0.10895473576851185
右心房,large,0.10895473576851185
大静脉,large,0.10895473576851185
梗概,general,0.10892488900043186
碎料,fragments,0.1089209182660841
胡搞,breaks,0.10889232657275776
用膳,regularly,0.1088919428571675
反感,off,0.10888883893657561
太差,due,0.108886717610157
轻盈,light,0.10888393066708969
到底,through,0.10887098626948809
了帐,squared,0.10885117474199581
人精,return,0.10884664971412178
失散,spending,0.10883229460481429
镐,taken,0.10882780210057784
手无寸铁,hang,0.10882524809986964
神经失常,dot,0.10882274644702958
