汉语,英语,概率
出场,put,0.17141664040412496
撑住,shored,0.1714093813004988
重活,heavy,0.17140930384818379
游人,visitors,0.17140850444827158
写好,ready,0.17139909521260935
传递,to,0.17139786376587357
可依,plays,0.17139679530946697
世外桃源,different,0.17139207742319518
提过,mentioned,0.17138891976298107
鬼叫声,woken,0.17138859770958978
寻求,for,0.17138823538703588
演艺,entertainer,0.17138436898302048
校长办公室,principal,0.1713816449135844
抬起来,lift,0.17137545793120115
人民警察,led,0.17136605799638704
领回,led,0.17136605799638704
实足,drawing,0.17135705937969362
须经,rides,0.17134742738150685
搁起,feet,0.17134493177032173
英王,exempted,0.17134454972538418
随,the,0.17133735450211998
谋划,artful,0.171336341320065
圆球,column,0.17133585466916965
不行,no,0.17133189267628726
一惊,started,0.17132529470685023
拓宽,widen,0.17131886437678992
那群,and,0.1713183638493636
别将,word,0.1713131716815268
像我,like,0.17131303740445852
有疑问,doubt,0.17130925213111775
冷却剂,coolant,0.17130623599129505
从容,all,0.17129601358414387
运动健将,smart,0.17129583705833756
coldboot,status,0.17128786230137216
下为,past,0.17128094744234434
扯,tore,0.17127406347994364
说一声,when,0.17127405921183791
几把,some,0.1712673721081562
油光水滑,slicking,0.17126006285100664
放假,holiday,0.1712559285892174
眼皮底下,under,0.1712402753885982
并进,were,0.17123253224771962
旅社,ask,0.17123157071800577
决窍,onto,0.17123132406066993
终有,should,0.17122939280204755
有害于,with,0.171227462621636
1731,precursor,0.17122267857583207
如果能,sheep,0.1712172321318201
漠然置之,holding,0.17121639046709006
嗖,swished,0.1712118127853098
安身,hang,0.17121136055074102
丈量法,hectares,0.17121091275507277
合适,right,0.17120207842018753
后下,posterior,0.1711983392979774
星级饭店,star,0.17119454799253808
神力,charmed,0.17119376932876149
实证主义,contending,0.1711873406004481
转胜为败,coming,0.17117997185456096
发生巨变,wise,0.17117847318380486
几块,few,0.1711781140908535
绘,painting,0.17117715673209077
出卖灵魂,addicted,0.1711736932064623
求出,timing,0.1711719585881305
测时,timing,0.1711719585881305
料想,had,0.17115546198260526
理疗,therapy,0.17115434179622394
异议,objection,0.17114953873976588
端接,demonstration,0.17114940803436468
工作时间,working,0.17113856969647012
亲密,close,0.1711368578588897
1998,its,0.17112548239433212
旅差费,travel,0.17111704204033773
下脚料,that,0.171115165499662
莎莉,sally,0.1711136011910106
烧起,fire,0.17109498599441259
无关痛痒,innocent,0.17108878173182998
问得,innocent,0.17108878173182998
转转,ll,0.1710768678827549
人高马大,big,0.17103414439849268
作诗,struck,0.17102050963406834
应景,struck,0.17102050963406834
裂开,poured,0.1710196320051452
拿下来,get,0.17100813316956365
一刀两断,with,0.1710065903339629
新路,new,0.1710065760738495
酒水,ordered,0.17098749942617442
汇,remit,0.1709830061870255
无以复加,unbounded,0.17098217335788735
决定因素,factor,0.17097393217352955
考古学,remaining,0.17096730649740496
异乡人,towny,0.17096540620646192
洗手不干,flinging,0.17096095198352526
职,for,0.17095768590812313
缝缀,unit,0.1709553828653905
论及,with,0.17095075163048018
氨基,its,0.17095044841518484
拣起,up,0.1709471192849157
跳伞,and,0.17093798706867672
搓成,connect,0.17093392292676385
得力助手,right,0.1709337679809315
拷打,infliction,0.1709321796770239
酷刑,infliction,0.1709321796770239
观光旅行,tour,0.17092808614244845
害人精,bothersome,0.17092731817509482
说不过去,looks,0.170926694775596
撰文,hatchet,0.17091185135180173
桃色,hatchet,0.17091185135180173
经济政策,economic,0.1709050378929313
伤寒,reaction,0.17090419726263303
针剂,reaction,0.17090419726263303
不良反应,reaction,0.17090419726263303
请打,so,0.17090409532076078
虾,locating,0.17089896510056163
出项,fields,0.17088924368404998
文学研究,literary,0.17088302148187087
软了,soft,0.17086682977422257
教主,peaks,0.17086564680669503
常到,use,0.17086097303453382
明灯,lamps,0.17085691961483607
饯行,farewell,0.1708504674737137
宏亮,through,0.1708477950759616
电学,electricity,0.17084685111400064
一过,for,0.17084200760240192
会到,could,0.17084189908578334
那身,distinguished,0.1708415501802814
清淡,is,0.17083774604268986
类别,grouping,0.17083597278796317
城邦,kinship,0.1708294824281162
争议,dispute,0.1708289752453796
看中,choice,0.17082857764514173
场区,diamond,0.17082839137650904
竞销,planning,0.1708118379091351
万米,meters,0.17080491019046207
发表意见,opinion,0.17080193540692165
烧灼,very,0.17080123899045757
结疤,very,0.17080123899045757
极热,very,0.17080123899045757
歌舞,and,0.17079942094040432
各大,running,0.17079611109181306
昏暗,partial,0.17079356505347112
跑过来,ran,0.17077903726174556
具备,making,0.17077207448931453
哎唷,ouch,0.17077141130886303
来呀,roll,0.17077019230235665
虔诚,reverence,0.1707689352407957
涂层,want,0.17076285935364874
雇佣兵,mercenary,0.17075401329171203
亲自,person,0.1707526277948816
就要,will,0.17074947266028562
哭诉,whining,0.17074943393984918
妖怪,man,0.17074629971365382
搞小动作,actions,0.17073945880568686
不合情理,or,0.17072632028048768
数字化,an,0.17072586719166363
误读,an,0.17072586719166363
向前走,on,0.17072445605087855
热水器,boiler,0.17072387684203347
集中供热,boiler,0.17072387684203347
胜利者,winner,0.1707230270064156
失检,lapsed,0.17072032796596823
哂,sinewy,0.17071291224977297
耐劳,sinewy,0.17071291224977297
大些,grow,0.17071271218881268
耍弄,for,0.1707090274462761
吝啬鬼,miser,0.17070631119577998
帮着,to,0.1707018277407532
散置,lay,0.17069935874083078
而以,always,0.1706979134426421
赶不上,miss,0.17069694927870435
奉献,devotion,0.17068636209103002
求解,solution,0.17067919786505986
立体,set,0.17067355805644657
淡而无味,thin,0.17067167321083307
玉石,looking,0.1706715345264535
点在,point,0.17066544056615915
踢来踢去,oldšcage,0.17066007843523556
白花,white,0.17065903224984383
海景,ocean,0.17065433817618553
海运,seaworthy,0.17065361215718453
糟糕透顶,t,0.17062609154362166
工作岗位,am,0.17061109902663532
中药,patch,0.1706097179171766
繁衍,from,0.17060958596599307
放量,dig,0.1706005919874101
建设者,wake,0.1706000511168854
舐食,laps,0.17059984074522144
蚜虫,goes,0.1705998407452214
注目,and,0.1705969320314356
一齐,all,0.1705960833020698
虾子,shrimp,0.1705911124058942
城内,inner,0.17058409544398676
问到,stranger,0.1705812495525627
好问,director,0.17057855390591364
白费力气,purpose,0.17057687185668152
却被,but,0.17057182758411524
偶然,on,0.17056768774192746
分割为,dots,0.17055819132214878
省下来,adornment,0.17055625706916774
暗礁,hidden,0.17055561631774657
拿过,voyage,0.1705505909069705
碰的,swollen,0.1705452297480492
楼内,save,0.17054414727693074
界面,regions,0.17053688024024385
能带,take,0.1705320922563453
此项,in,0.1705062357346782
布雷,blake,0.1705015312059967
也有,have,0.17049200196887804
连忙,away,0.1704907750915098
好出,cash,0.17048750271823382
高一,per,0.1704869650121454
空字符,unused,0.17048249416977523
联盟,alliance,0.17047553770474036
发生意外,incident,0.17046967641019384
读起来,these,0.17046716930585976
木船,excellent,0.17046328138559708
好住,fine,0.17045295188303317
碰巧是,fine,0.17045295188303317
不少于,mash,0.17044967835185548
连同,with,0.17043978478442848
小鬼,fellow,0.1704242931230813
击鼓,jazzed,0.1704174059156908
骑在,on,0.17041461949829903
印迹,impression,0.17040774616212667
域,sub,0.17040762066209095
装病,be,0.17040741031733256
应为,to,0.17040506546922063
田径项目,semifinal,0.1704037171459387
岔,side,0.1703964395443198
接缝,seam,0.17038913798697883
很喜欢,like,0.1703889161338566
条绒,vertical,0.17038483337658764
1987,are,0.17038308738233673
14,the,0.17037639075530076
脱水,of,0.17037471291061013
踩得,away,0.17037456027239964
瞎猜,wild,0.17037136573973205
会付,pay,0.17036004184831596
着棋,minor,0.17035847800009862
随你,yourself,0.17035517192421548
借走,rented,0.17035491245743642
录像带,video,0.1703539839820147
原处,put,0.17035316725275934
做针线,chattering,0.17035054023291477
海菜,marinated,0.1703467355003279
露面,appearance,0.17034197291572242
照常,took,0.17032403757240197
走不动,further,0.17032270585636566
浏览,through,0.17031489348100914
它比,below,0.1703121818654258
黄热病,yellow,0.17031063690338674
男伴,escort,0.17030066981002784
陪她,escort,0.17030066981002784
大都,most,0.17029459709812747
不犹豫,take,0.1702751472366481
角逐,town,0.17026998616709804
不费,any,0.17026613611582378
不好看,stands,0.17025444915494184
收得,careful,0.17025019198065872
转给,to,0.1702355655830542
可通过,followed,0.17023102710730137
这样有,endowments,0.1702284551019385
君主制,rise,0.17021914959492027
会起来,rise,0.17021914959492027
儿童文学,children,0.17021463464974315
杨柳,children,0.17021463464974315
诸位,am,0.17021276179511974
国防部,for,0.17019928078174626
专横跋扈,queens,0.17019778576011874
没有反应,responded,0.17019658205578186
交情,on,0.17018914781171365
上海滩,tided,0.17018158200185568
事与愿违,contrary,0.17017657454264365
笼络人心,baby,0.17017342117728465
凄凉,forlorn,0.17017212184659342
徒费唇舌,wasting,0.17017045708666206
不抽,not,0.17016620105052233
贴住,masking,0.1701659920362828
约束条件,ease,0.17016116490451683
包被,lifted,0.17015121736590716
带好,mac,0.17014865325698061
再娶,me,0.17014044979110962
决胜,corker,0.17013232738038414
发展过程,circumstance,0.17013221534345185
见此,sight,0.17012362782866497
变向,cut,0.17011685077467747
带向,cut,0.17011685077467747
写入,writing,0.17010927156176886
仅次于,next,0.17010831451601924
生意人,business,0.170107491727122
戒尺,master,0.1700958970825286
斯诺,these,0.17009457121789617
三任,capacity,0.17009263062709576
引人注意,a,0.1700920845847511
走走,go,0.17008274444252086
即将来临,come,0.17008125259228815
上限,recorded,0.17008032217434405
最大数,recorded,0.17008032217434405
光会,talker,0.17008001825716415
说空话,talker,0.17008001825716415
常喝,and,0.17007621113640567
讲明,upright,0.17007500698589123
不慎,blundered,0.17007105568697076
不能医治,incurable,0.1700476032852379
1952,was,0.17004412425123488
奋斗目标,gods,0.17002567013644246
彩礼,giving,0.1700150635154087
暴露无遗,sudden,0.1700144286162544
三角洲,delta,0.17000879303094266
内幕,former,0.17000752223511487
址,assigned,0.17000267276597983
泰然,in,0.1700012089113768
既成事实,disapprove,0.1699990553968504
完婚,married,0.16999783133114754
关紧,it,0.16998793610335602
有啥,deal,0.1699850997689713
保证人,stand,0.16998040807974082
保险带,buckle,0.1699795061048976
多疑,distrust,0.1699784602167599
合到,around,0.16996824352877285
作何解释,explain,0.16996794923408687
神祗,other,0.16996258991075403
一并,expenses,0.16995831587162832
责,on,0.16995278350560336
便无权,entitled,0.16995252010959372
中立,neutrality,0.16994193845635097
这堆,this,0.16993628411666858
职工,is,0.16993284960261754
指法,score,0.16993167284546057
弄死,gets,0.1699290678785696
大不了,can,0.16992345602361036
登时,higher,0.1699219238446029
绞刑架,certainly,0.169920567092273
初级,solicitor,0.16992027807271573
越来越小,needed,0.16991302474982245
踏实,trodden,0.16991102838025354
俱备,ready,0.16990247100095107
请了,leave,0.16989885935881952
八开本,composed,0.16988856666236885
脱险,lucky,0.16987388322986155
既有,performs,0.16986878953356407
耕地,field,0.16986800722395437
玩儿,for,0.16985535949888095
按计划,plan,0.16985252928458608
撇掉,top,0.16984265339115318
低气压区,atmospheric,0.1698338992453775
大气压,atmospheric,0.1698338992453775
正常值,atmospheric,0.1698338992453775
正人君子,demeanour,0.16983106823121025
特别快车,mighty,0.169826916791026
期中,which,0.1698251007900991
盛着,salvaged,0.16982338317331466
纱,yarn,0.16981776340788726
最直接,is,0.16980605267198995
纺机,formerly,0.16980263240706647
毛纤,formerly,0.16980263240706647
菊花,tasted,0.16979852659780725
退潮,tide,0.16979702380341777
女式,establishment,0.169782423104416
提出来,up,0.16978064782980443
先进人物,advanced,0.16977316074529475
真好,nice,0.16976205464727323
星星之火,flicker,0.16976031092186028
未几,flicker,0.16976031092186028
在这种情况下,in,0.1697585380412408
失之东隅,on,0.16975374886831426
愉,on,0.16975374886831426
伯伯,yet,0.1697366936110924
染病,numerous,0.1697361372233975
达不到,not,0.16973586733021845
机修,fix,0.1697310953041188
庄里,live,0.1697299707728196
折中,dutch,0.16972882929081082
量着,looked,0.16972843203171856
碰碰,on,0.16972276796120622
情形,a,0.16972216658574088
担负起,incur,0.1697040018919993
一客,a,0.1697028654842724
都到,in,0.16970061886098234
参天大树,lofty,0.16969537329097578
雷劈,lofty,0.16969537329097578
亲密关系,relationship,0.16969276905777764
汗液,perspiration,0.1696714355953416
狂暴,violent,0.16965303471706827
破釜沉舟,wobbled,0.16964462765409516
看一遍,run,0.1696287343949064
恐吓,bluff,0.16962722320803847
商品交易会,area,0.16962640425391096
雪耻,laid,0.1696117565457925
报仇,revenge,0.16960885583089944
上当了,threw,0.1696048366875008
起死回生,feet,0.16960405293732583
翻版,edition,0.1696021754369446
落下去,sad,0.169601081078603
激烈,a,0.1695998652727727
极强,very,0.16959582454082406
宣扬,up,0.16958670802434914
理应,pull,0.16957617080896772
山一,mountain,0.16957428578869094
万千,mountain,0.16957428578869094
冲破,broke,0.16957262978562648
竭尽全力,do,0.1695618176099557
笑容满面,smiling,0.16956014891096602
多用户,users,0.16954937898131858
两胜,out,0.16954897791199236
握住,held,0.16954294672861028
另一面,other,0.1695408012161739
生死攸关,death,0.16953994150089988
囊括,wrap,0.16953899934543187
一见如故,kinship,0.1695363201405941
自然法则,sical,0.16953431368694735
喝着,over,0.1695311666443871
宜于,face,0.16952769757977726
这却,face,0.16952769757977726
最近几年,explode,0.16952518938382216
急遽,explode,0.16952518938382216
尽最大努力,best,0.16952412302407438
贵族,a,0.1695240683329201
有阴影,shady,0.1695231716390332
小酒馆,tavern,0.16951142185673174
菜馆,inn,0.16951142185673168
更难,difficult,0.1695109339734191
入神,enthralled,0.16951083152378155
不低,high,0.16950637330223703
around,high,0.16950637330223703
几声,moaned,0.16950329097070493
酒精中毒,suffers,0.16950329042611254
统一,for,0.1694871082523609
在手,one,0.16947659127958312
放工,fallen,0.16947486425713085
管风琴,pipe,0.1694738428466282
剪裁,which,0.16947274872839593
药味,medicine,0.1694649344231082
很苦,medicine,0.1694649344231082
灌下,medicine,0.1694649344231082
会同,long,0.16946251609656915
诽谤者,pours,0.16946225907101373
无法无天,disorderly,0.169461172026223
结束符,message,0.1694510859947135
算在里面,per,0.16944651701781616
脱离关系,cash,0.16944624884801576
有人问,opened,0.1694427483456903
人手不足,short,0.16944060437990777
哄堂大笑,laughter,0.1694330009658256
渊博,what,0.16942376140761037
木柱,support,0.16941055045013234
保守党人,got,0.1694040352238261
犹豫,hesitation,0.1694039555926363
正厅,stalls,0.16940252369300646
在内,the,0.16940110519150092
着手,set,0.1694009290066956
BurtonThorpe,bernhardt,0.16939758577598474
187,down,0.16939063769874457
停刊,down,0.16939063769874457
三者,three,0.1693885342246194
嗥,whimpered,0.16936741292935456
烦,up,0.16934132478216346
决定性,decisive,0.16932716294676603
置办,furnish,0.16930676904442266
票据交换,claims,0.16930490017826647
票据交换所,claims,0.16930490017826647
沾沾自喜,himself,0.16930472438028904
犁地,across,0.1693003970729571
背向,estate,0.16929801780118142
涮,rinsed,0.16929203822450387
两头落空,falls,0.16929146422275726
想来,like,0.16929025670825054
城市生活,preferable,0.16928430272113645
行踪,he,0.16927898534262378
可让,me,0.1692709473440853
心意,heart,0.1692613198225249
发薪日,payday,0.16925929166162607
免去,removal,0.16923695386199045
好将,ll,0.16923476767657333
煤炭工业,running,0.16923422077704484
那篇,that,0.16923231985003118
自由泳,holland,0.16922851013622292
志愿,realized,0.1692239698715005
强调,on,0.16922268063159526
倒,the,0.16922101634600692
沿海地区,conspiracy,0.16921696248464163
严重破坏,conspiracy,0.16921696248464163
小湾,shoreline,0.16921501931607888
担,am,0.16921279549401333
胡说,nonsense,0.16920280600654544
伏特加酒,vodka,0.16919794894545667
刺激作用,vodka,0.16919794894545667
一个多月,month,0.169196538018624
消消气,calm,0.16919434398121105
相视,answered,0.1691896485756748
磨出,look,0.16918658595248284
纳贡,making,0.16918573958770233
全力支持,kirwan,0.169184854581086
加了,put,0.16918023259351875
这个意思,mean,0.1691792536015206
拉多,wealth,0.16916876300830166
电视接收,television,0.16916286503173122
厚纸,fuse,0.16916273051523203
该有,it,0.16916230096223717
顺道,in,0.1691594705147889
商定,arrangement,0.16915910861625075
扭来扭去,wriggled,0.1691568785585298
肠胃,and,0.16915078047444718
谁的,whose,0.16914699804310304
安顿下来,and,0.1691463316836632
密码,cryptographic,0.1691387844457434
发黄,manifests,0.16913678839750257
学我,i,0.16913468154862255
艾迪,swear,0.1691211557040391
岗,expected,0.16911769299708335
抵赖,brazened,0.16910987101388714
高利贷者,broke,0.169108464794941
管好,my,0.16910243567235864
最肯,agrees,0.16909913991760314
保守思想,agrees,0.16909913991760314
更愿意,even,0.16909839659751752
真正是,lay,0.16908702715005108
湿季,damp,0.16908657143292027
谐音,hard,0.16908591991716984
癣,congenital,0.16908209324467222
皮肤病,congenital,0.16908209324467222
变厚,congenital,0.16908209324467222
致开幕词,opening,0.16908065063141683
特此通知,inform,0.16907486072795747
人犯,commit,0.1690519780653764
空运,air,0.16904797624229187
怪癖,eccentric,0.16904795196541483
娇贵,unfit,0.16904241536814527
1968,as,0.16904052093590088
这时,when,0.1690299414979851
两月,same,0.16901518870477542
畅销货,best,0.16901398768037834
治理,abatement,0.16900914270575151
无花果树,philip,0.16900872343560744
都用,with,0.1689963132993051
履约,is,0.16899559198863054
占便宜,upon,0.16898242858321066
知底,making,0.1689713560107507
Computer,rachel,0.16895893411388366
RachelEdwards,rachel,0.16895893411388366
分部,branch,0.1689574866296402
捆扎,bound,0.16895456811846002
用字,a,0.1689498519376494
since,a,0.1689498519376494
because,a,0.1689498519376494
表示原因,a,0.16894985193764936
滑车,tighten,0.1689438751168508
爪印,paw,0.16893717313298798
失地,indiscretion,0.16893349545654238
丧妻,smart,0.16892765372354188
连续生产,operations,0.16892008533906872
墨渍,worn,0.16891762065120067
思忖,on,0.1689156323100482
决胜局,rubber,0.1689075041928045
就业机会,lack,0.16890329306548357
不会错,it,0.16890113706889653
大有人在,enough,0.1688986244878636
储,that,0.16889786987692434
产生,that,0.1688748934792754
26,on,0.16887418347947686
以色列人,descendant,0.16887381658536083
逻辑推理,reasoning,0.16887311792728685
时侯,time,0.16887144289549744
竞赛者,competitors,0.16886897237592655
淡到,refining,0.16886000035223203
和服,obedience,0.168858832473792
持续一年,matter,0.16885709170585997
遭殃,devil,0.16885296288216248
交往,with,0.1688522828940516
淌出,teas,0.16884935375866414
自身利益,ambitious,0.16884828281541356
背带,pay,0.16884715645091283
星盘,determine,0.1688440659954895
搭,lift,0.16884125767342253
处置,at,0.16884046161851696
椭圆柱,whose,0.1688374273546323
伴随物,accompanying,0.1688325340081459
衍生,derives,0.16883094211307903
又大,arrival,0.16881964395835836
搏,against,0.1687917492022286
器物,echoes,0.1687896162886248
勿需,developed,0.16878843872095203
丰收,promise,0.16878795150895
拉向,draw,0.16877323681900203
住宿,who,0.16877294869460796
抛,thrown,0.1687708954867262
电脑程式,program,0.16876529851769712
医疗站,community,0.16875833362517745
握法,pulled,0.16875540220023413
弯起,pulled,0.16875540220023413
百思不得其解,left,0.16875443178684946
气馁,up,0.16875368785794836
躲得,in,0.16874916727450898
腮,heavy,0.16874001877452877
不友好,not,0.1687306386055198
宣传攻势,­,0.16872613300200845
民心,­,0.16872613300200845
贴,on,0.16872138452200017
宿醉,hangover,0.16872095366575007
标语牌,carried,0.16871556148872427
竖着,balance,0.1687080259321381
茁壮成长,stressful,0.16870268807436395
看待,a,0.16870118399840742
注重,what,0.1686987012969258
有家,injured,0.1686958662279786
每箱,allowance,0.16869534682719728
不速之客,uninvited,0.16869487691651636
逃兵,sat,0.16869466306092795
劳作,laboured,0.1686566941806161
共要,what,0.16865610946899312
远大,have,0.16865305684968654
级长,nowhere,0.1686373839781108
变圆,wax,0.16863304522395098
满盈,wax,0.16863304522395098
亏缺,wax,0.16863304522395098
力量悬殊,outnumber,0.1686237270657025
受罪,suffering,0.16862134135767995
手指头,finger,0.16860567550530237
鬼名堂,pull,0.16860298497759096
拜读,obituary,0.16859882650244362
婉拒,declined,0.16859412024975548
机灵,sharp,0.16859285691406464
沙文主义,militant,0.16857856029515175
相撞,the,0.16856575810707095
总的看,thought,0.16856170982657784
围住,ground,0.16855518704208466
国人,inhabitant,0.16853466829840874
巴结,can,0.16852272481525152
上下车,regularly,0.1685219620143032
时见,look,0.16851546557890065
远道而来,all,0.16851340158080408
由近而远,draw,0.1685059354197139
递减,draw,0.1685059354197139
惹出,friendly,0.1685023398174804
四方,and,0.16849633161915795
葬,paid,0.16849620214133076
电力供应,electricity,0.16849235190770398
劣质,shoddy,0.1684895635820064
躺过去,move,0.16848890046525497
站里,­,0.1684888739654238
望风,remain,0.16848778547753976
人道,showing,0.168486346435872
丑,have,0.16848492238832163
堪称是,episode,0.1684841916586215
赞叹,sophisticated,0.1684786338746095
超群,precedency,0.1684755171264965
腻了,m,0.16846602900746693
好没,didn,0.16846500810791876
糊,with,0.1684631620521311
这就是说,that,0.16846005737305722
变质,off,0.16845434940922613
收款员,cashier,0.16845019161269817
计价,cashier,0.16845019161269817
余年,than,0.1684486931291498
1874,religious,0.16844869031006535
吃完饭,clears,0.16844520010993047
供电,by,0.16842868048065987
远方,distance,0.16842019206285058
操纵者,controlling,0.16841685182610083
随身行李,keeper,0.1684152270658137
尽本分,continue,0.16839982061431363
事已如此,spilt,0.1683987881632851
无穷,has,0.16839446980887945
桁架,wooden,0.16838841510651334
通俗易懂,enacted,0.1683834671489311
热点,hot,0.1683814904746786
跟随,following,0.16837818047118147
逐项,shipped,0.16837817783244644
票单,shipped,0.16837817783244644
得罪人,offend,0.16837788007111773
修补,repair,0.16836950342100465
显出,look,0.16836638480863383
毫不掩饰,conceal,0.16836264832127015
屈服,to,0.16835922991898755
电泵,lifted,0.1683528864607619
越俎代庖,poached,0.16834715835351596
年方,girl,0.1683470884373761
用不用,finished,0.16834648315384793
得下,admits,0.16834126280328623
结果是,was,0.16834037185758333
暖暖的,about,0.16833955198761247
小病,about,0.16833955198761247
话头,chopped,0.16833825525242763
想吸,didn,0.1683266395663762
摊,spread,0.1683250868689158
长音阶,mode,0.1683177335771917
不知去向,moonlight,0.16831426436665714
征用,requisitioned,0.16831311997659815
撮,match,0.16830932229088358
胡言乱语,nonsense,0.16830581769506628
沾,off,0.16829777584876954
纶,seals,0.1682947112375225
野人,hide,0.1682931957953504
自由行动,blank,0.16828268024838217
人家,to,0.16827907644822546
诗句,verse,0.168274702456153
机会难得,knees,0.16827384897130163
散漫,lack,0.16825831299622096
乙醇,barley,0.16825784119558485
嘁嘁喳喳,low,0.1682564565605972
含糊其辞,quickly,0.16825495766013834
担挑,carry,0.16824142241622875
田径赛,track,0.16823574306542693
命中注定,was,0.16822402215727003
大法官,lord,0.16822361326907603
羞辱,humiliations,0.16821838179159426
官署,department,0.16821509194633938
娘家,marry,0.168210821415555
通通,catch,0.1682102866091309
买者,purchasers,0.16820921173905581
安置,set,0.16820880187601328
抑制,the,0.16820468946319866
营养价值,nutritional,0.16820420371672112
重武器,big,0.16820364808817673
摸清,him,0.16820260096269413
眼药,eyewash,0.16819760842823053
药液,medicinal,0.16819760842823053
外境,due,0.16818265990490136
中饭时,lunch,0.1681819448742633
纯属偶然,quite,0.1681783478940589
井边,near,0.168171852756255
专营,specialize,0.1681690682109115
解体,few,0.1681644343405057
特拉华州,delaware,0.1681613734460569
1683,delaware,0.1681613734460569
大麦,barley,0.16816037912180185
球蛋白,plasma,0.1681583133386968
前代,evidence,0.16815671060931048
拆下,whipped,0.16815260077296126
谎称,means,0.1681525478592633
反映,given,0.16815072044107068
副总裁,hatchet,0.16814464308774202
原意,that,0.16814363992122064
牛虻,gadfly,0.1681412572285101
明细表,affixed,0.1681385014099633
发奋图强,clean,0.16813628229709593
深切关怀,deep,0.16812926872127695
遭致,admonition,0.16811512416485885
吝啬,stingy,0.16810149347058984
表露,an,0.16808241803758586
冲着,at,0.16808212992772195
一笑了事,a,0.16807778522385006
掌握,the,0.16807499613935611
总爱,always,0.16806746183434176
摄制成,fiction,0.16806647321220547
认不出来,were,0.16805094446868954
谈判代表,kept,0.16803869165985302
白费口舌,wasting,0.16802309767658813
好要,going,0.16802293144632538
噼噼啪啪,shower,0.16799654959039614
掩蔽部,shower,0.16799654959039614
在握,hand,0.1679933174642735
力学,learn,0.1679810198403971
准平原,representing,0.1679801463591313
侵蚀作用,representing,0.1679801463591313
青肿,a,0.16797309191386334
鼻梁,that,0.16796619422031991
人山人海,form,0.16795394638986572
世系,ancestor,0.16794367595034349
说出,say,0.16792747795222623
屏障,steep,0.16792180889692593
骗过,trick,0.16791984140699961
全盘托出,moved,0.1679158907998487
转告,tell,0.16791320889318093
装样子,pretence,0.16791296178651707
碰了一鼻子灰,singed,0.16791169669525965
工棚,sly,0.16790542807241757
享年,uncle,0.16790323805922278
没头没脑,seems,0.1678985743534674
纳粹主义,ideology,0.1678942356536369
碉堡,and,0.1678829951851121
幕后操纵,italian,0.16787954855185228
Ralph,ralph,0.16787948682157627
Ken,ralph,0.16787948682157627
谈了,talked,0.16787671499094764
千疮百孔,ailing,0.16787246700537187
哪一种,which,0.16787066929912564
官僚主义,bureaucracy,0.16786775810873025
出资,invest,0.16786582680636034
不中意,really,0.16784456620246016
定货,order,0.16784335941280568
油漆工,painters,0.16783410718412925
自作聪明,compounded,0.16782810298414014
代表,for,0.16782583505693557
如此这般,relatives,0.16782415960543615
难治,self,0.16780712082139557
扶住,flung,0.16780379101336534
略胜一筹,older,0.16779722788199955
安理会,happen,0.16779435031930007
带走了,led,0.16778517569595439
嗓门,voices,0.167785016352404
不来往,with,0.16777775880717993
乱伦,persons,0.16777703506584163
玩乐,time,0.1677746125599197
喊她,member,0.16776782348764122
第五次,fifth,0.16776706323836277
嘱,which,0.1677617879786213
庇护,from,0.16775704441428893
都能够,theatre,0.16775475628846306
隐蔽物,serve,0.16775194779456598
森林法,serve,0.16775194779456598
侍候,on,0.16773805968260683
社会发展,across,0.167733971014023
该由,on,0.1677317828734724
字句,jerk,0.16772759382936375
结帐,check,0.1677245180023832
明镜,learn,0.16772435457207824
天高地厚,earth,0.16772398180803727
展,a,0.16772071927121152
几步,gone,0.16771915792445127
喊话,shout,0.16771887582039463
被忽视,neglected,0.1677159397628756
皱纹,was,0.1677156195716397
真不是,dropped,0.16770838094510596
重工业,heavy,0.16769857703969088
车身,bodies,0.16768912525678287
熬不过,through,0.16768828287584914
词序,placement,0.16768414894517386
倒装,placement,0.1676841489451738
弄丢,lost,0.1676757052148024
一万二千,part,0.16767300758901224
商队,part,0.16767300758901224
飞毛腿,scud,0.16766046863268633
玻璃瓶,glass,0.16765735621977093
洽购,manageable,0.1676435210031981
动员,mobilize,0.16763125450754973
平房,cottage,0.1676292176366506
高效率,business,0.16762010062667063
哇啦哇啦,away,0.16761645773770478
喝完,as,0.16760715058785655
脱得,stuffy,0.16760488948992613
特写,prominent,0.1676038685956178
申请者,applicants,0.16759321528575483
不还,bad,0.16758871548850976
abend,denote,0.1675856752015023
惯于,as,0.16758509120968698
定神,rushed,0.16758010985184774
降临到,rushed,0.16758010985184774
宽敞,and,0.16757857715202756
举步维艰,able,0.16757551240262744
冻疮,followed,0.16756821364953386
盲目,a,0.16756454244811317
很有可能,will,0.16755883069158511
独具,monopoly,0.16755664817095453
聪明才智,monopoly,0.16755664817095453
UncleCharlie,uncle,0.1675558152533295
s,uncle,0.1675558152533295
skint,skint,0.16755384131593135
broke,skint,0.16755384131593135
沿袭,survival,0.16754960683226178
祝酒,toast,0.16754870193857765
钓竿,at,0.16754795943784967
竹竿,at,0.16754795943784967
仅对,hatches,0.16754600432208003
开办,up,0.16754330581551335
照明灯,lamps,0.16754133691163425
总觉得,always,0.16754082784147586
一物,one,0.1675355282613019
装扮,represented,0.16753198645550524
三毛,cents,0.1675239465894198
毛钱,cents,0.1675239465894198
认不出,recognize,0.16751127132955734
性急,through,0.16747527539338022
